Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
12:15:00 AM,7,Tuesday,19,2,0,16,37,normal
12:30:00 AM,7,Tuesday,13,4,0,35,52,normal
12:45:00 AM,7,Tuesday,16,3,0,21,40,normal
1:00:00 AM,7,Tuesday,11,2,0,26,39,normal
1:15:00 AM,7,Tuesday,20,3,1,8,32,normal
1:30:00 AM,7,Tuesday,17,3,2,31,53,low
1:45:00 AM,7,Tuesday,13,3,1,22,39,normal
2:00:00 AM,7,Tuesday,15,2,1,26,44,normal
2:15:00 AM,7,Tuesday,20,3,1,33,57,normal
2:30:00 AM,7,Tuesday,11,5,2,18,36,normal
2:45:00 AM,7,Tuesday,15,4,1,23,43,normal
3:00:00 AM,7,Tuesday,19,4,2,27,52,normal
3:15:00 AM,7,Tuesday,27,3,4,15,49,normal
3:30:00 AM,7,Tuesday,23,1,2,25,51,low
3:45:00 AM,7,Tuesday,10,3,1,20,34,low
4:00:00 AM,7,Tuesday,64,13,7,12,96,normal
4:15:00 AM,7,Tuesday,89,13,3,17,122,normal
4:30:00 AM,7,Tuesday,89,13,2,8,112,normal
4:45:00 AM,7,Tuesday,73,9,7,17,106,normal
5:00:00 AM,7,Tuesday,65,12,7,11,95,low
5:15:00 AM,7,Tuesday,87,10,2,11,110,normal
5:30:00 AM,7,Tuesday,116,10,6,8,140,normal
5:45:00 AM,7,Tuesday,88,19,4,10,121,normal
6:00:00 AM,7,Tuesday,95,21,24,4,144,heavy
6:15:00 AM,7,Tuesday,112,19,16,5,152,heavy
6:30:00 AM,7,Tuesday,133,24,27,3,187,heavy
6:45:00 AM,7,Tuesday,171,23,29,5,228,normal
7:00:00 AM,7,Tuesday,68,31,21,4,124,heavy
7:15:00 AM,7,Tuesday,73,18,37,5,133,normal
7:30:00 AM,7,Tuesday,89,25,38,3,155,normal
7:45:00 AM,7,Tuesday,85,23,38,3,149,heavy
8:00:00 AM,7,Tuesday,115,11,29,4,159,high
8:15:00 AM,7,Tuesday,89,8,40,4,141,heavy
8:30:00 AM,7,Tuesday,129,29,10,4,172,high
8:45:00 AM,7,Tuesday,137,13,25,3,178,heavy
9:00:00 AM,7,Tuesday,98,19,22,13,152,normal
9:15:00 AM,7,Tuesday,91,20,24,14,149,normal
9:30:00 AM,7,Tuesday,72,28,18,17,135,high
9:45:00 AM,7,Tuesday,80,24,24,11,139,high
10:00:00 AM,7,Tuesday,69,21,24,19,133,high
10:15:00 AM,7,Tuesday,83,20,12,18,133,high
10:30:00 AM,7,Tuesday,69,25,28,6,128,normal
10:45:00 AM,7,Tuesday,91,13,19,15,138,high
11:00:00 AM,7,Tuesday,90,16,13,28,147,heavy
11:15:00 AM,7,Tuesday,81,4,11,18,114,normal
11:30:00 AM,7,Tuesday,63,25,6,25,119,normal
11:45:00 AM,7,Tuesday,42,12,19,19,92,normal
12:00:00 PM,7,Tuesday,107,22,9,16,154,normal
12:15:00 PM,7,Tuesday,37,15,6,19,77,normal
12:30:00 PM,7,Tuesday,66,19,15,23,123,normal
12:45:00 PM,7,Tuesday,75,20,13,15,123,normal
1:00:00 PM,7,Tuesday,52,19,17,12,100,heavy
1:15:00 PM,7,Tuesday,108,23,18,11,160,high
1:30:00 PM,7,Tuesday,58,29,26,15,128,normal
1:45:00 PM,7,Tuesday,89,25,24,9,147,normal
2:00:00 PM,7,Tuesday,118,20,18,13,169,normal
2:15:00 PM,7,Tuesday,85,13,17,7,122,normal
2:30:00 PM,7,Tuesday,81,16,36,9,142,normal
2:45:00 PM,7,Tuesday,95,13,23,13,144,normal
3:00:00 PM,7,Tuesday,38,15,22,8,83,low
3:15:00 PM,7,Tuesday,78,14,17,15,124,low
3:30:00 PM,7,Tuesday,55,47,24,11,137,high
3:45:00 PM,7,Tuesday,64,31,17,7,119,normal
4:00:00 PM,7,Tuesday,150,14,32,7,203,low
4:15:00 PM,7,Tuesday,79,18,39,6,142,heavy
4:30:00 PM,7,Tuesday,139,31,37,9,216,heavy
4:45:00 PM,7,Tuesday,130,35,17,5,187,heavy
5:00:00 PM,7,Tuesday,108,28,24,7,167,low
5:15:00 PM,7,Tuesday,94,17,29,7,147,low
5:30:00 PM,7,Tuesday,90,15,35,6,146,heavy
5:45:00 PM,7,Tuesday,158,27,34,6,225,heavy
6:00:00 PM,7,Tuesday,123,24,27,8,182,normal
6:15:00 PM,7,Tuesday,139,24,20,9,192,normal
6:30:00 PM,7,Tuesday,87,28,24,10,149,normal
6:45:00 PM,7,Tuesday,151,30,21,8,210,low
7:00:00 PM,7,Tuesday,64,10,11,19,104,normal
7:15:00 PM,7,Tuesday,72,21,17,13,123,high
7:30:00 PM,7,Tuesday,35,17,16,17,85,high
7:45:00 PM,7,Tuesday,29,26,14,15,84,high
8:00:00 PM,7,Tuesday,39,7,13,12,71,heavy
8:15:00 PM,7,Tuesday,70,17,7,16,110,low
8:30:00 PM,7,Tuesday,76,5,8,15,104,low
8:45:00 PM,7,Tuesday,69,13,17,15,114,heavy
9:00:00 PM,7,Tuesday,82,6,13,19,120,normal
9:15:00 PM,7,Tuesday,81,13,4,27,125,low
9:30:00 PM,7,Tuesday,81,7,6,17,111,high
9:45:00 PM,7,Tuesday,113,12,4,19,148,low
10:00:00 PM,7,Tuesday,10,3,1,16,30,normal
10:15:00 PM,7,Tuesday,9,4,2,13,28,normal
10:30:00 PM,7,Tuesday,23,3,2,20,48,normal
10:45:00 PM,7,Tuesday,12,2,0,8,22,normal
11:00:00 PM,7,Tuesday,11,2,0,23,36,normal
11:15:00 PM,7,Tuesday,23,2,0,21,46,normal
11:30:00 PM,7,Tuesday,14,2,1,28,45,normal
11:45:00 PM,7,Tuesday,14,3,0,21,38,normal
12:00:00 AM,8,Wednesday,21,3,1,11,36,low
12:15:00 AM,8,Wednesday,10,1,2,32,45,normal
12:30:00 AM,8,Wednesday,21,3,2,21,47,normal
12:45:00 AM,8,Wednesday,14,2,0,27,43,normal
1:00:00 AM,8,Wednesday,14,4,0,24,42,normal
1:15:00 AM,8,Wednesday,18,3,0,9,30,normal
1:30:00 AM,8,Wednesday,16,3,1,22,42,low
1:45:00 AM,8,Wednesday,18,3,0,35,56,low
2:00:00 AM,8,Wednesday,22,3,0,37,62,normal
2:15:00 AM,8,Wednesday,13,2,1,21,37,normal
2:30:00 AM,8,Wednesday,13,2,0,25,40,normal
2:45:00 AM,8,Wednesday,12,3,1,15,31,low
3:00:00 AM,8,Wednesday,23,2,3,14,42,normal
3:15:00 AM,8,Wednesday,28,3,1,24,56,normal
3:30:00 AM,8,Wednesday,27,1,1,18,47,normal
3:45:00 AM,8,Wednesday,18,3,2,28,51,normal
4:00:00 AM,8,Wednesday,69,22,4,13,108,normal
4:15:00 AM,8,Wednesday,63,12,2,10,87,normal
4:30:00 AM,8,Wednesday,45,12,3,13,73,normal
4:45:00 AM,8,Wednesday,64,9,4,16,93,low
5:00:00 AM,8,Wednesday,105,12,3,15,135,low
5:15:00 AM,8,Wednesday,60,9,4,13,86,normal
5:30:00 AM,8,Wednesday,80,26,4,11,121,normal
5:45:00 AM,8,Wednesday,70,15,3,11,99,normal
6:00:00 AM,8,Wednesday,135,17,35,4,191,heavy
6:15:00 AM,8,Wednesday,98,21,26,4,149,heavy
6:30:00 AM,8,Wednesday,151,22,31,5,209,low
6:45:00 AM,8,Wednesday,130,27,33,4,194,heavy
7:00:00 AM,8,Wednesday,182,18,27,4,231,heavy
7:15:00 AM,8,Wednesday,95,25,32,4,156,heavy
7:30:00 AM,8,Wednesday,150,27,36,3,216,normal
7:45:00 AM,8,Wednesday,185,22,24,3,234,heavy
8:00:00 AM,8,Wednesday,98,34,15,5,152,high
8:15:00 AM,8,Wednesday,83,16,12,5,116,heavy
8:30:00 AM,8,Wednesday,168,19,45,6,238,high
8:45:00 AM,8,Wednesday,116,15,40,4,175,heavy
9:00:00 AM,8,Wednesday,54,31,7,17,109,normal
9:15:00 AM,8,Wednesday,106,2,38,11,157,high
9:30:00 AM,8,Wednesday,86,20,19,8,133,normal
9:45:00 AM,8,Wednesday,132,9,17,14,172,heavy
10:00:00 AM,8,Wednesday,56,23,26,12,117,normal
10:15:00 AM,8,Wednesday,43,15,16,16,90,high
10:30:00 AM,8,Wednesday,72,25,27,16,140,normal
10:45:00 AM,8,Wednesday,94,14,23,13,144,normal
11:00:00 AM,8,Wednesday,43,13,9,21,86,normal
11:15:00 AM,8,Wednesday,96,10,9,29,144,normal
11:30:00 AM,8,Wednesday,88,12,7,15,122,normal
11:45:00 AM,8,Wednesday,52,17,5,24,98,normal
12:00:00 PM,8,Wednesday,66,19,16,14,115,normal
12:15:00 PM,8,Wednesday,51,10,12,11,84,normal
12:30:00 PM,8,Wednesday,32,20,9,27,88,normal
12:45:00 PM,8,Wednesday,84,21,18,19,142,normal
1:00:00 PM,8,Wednesday,77,20,8,16,121,normal
1:15:00 PM,8,Wednesday,62,26,19,6,113,normal
1:30:00 PM,8,Wednesday,97,21,12,17,147,normal
1:45:00 PM,8,Wednesday,130,30,23,13,196,normal
2:00:00 PM,8,Wednesday,71,23,10,8,112,normal
2:15:00 PM,8,Wednesday,104,26,9,8,147,normal
2:30:00 PM,8,Wednesday,76,34,18,12,140,normal
2:45:00 PM,8,Wednesday,45,24,17,13,99,high
3:00:00 PM,8,Wednesday,59,25,24,8,116,normal
3:15:00 PM,8,Wednesday,51,15,25,10,101,normal
3:30:00 PM,8,Wednesday,63,22,4,12,101,normal
3:45:00 PM,8,Wednesday,62,35,4,6,107,normal
4:00:00 PM,8,Wednesday,158,28,25,5,216,heavy
4:15:00 PM,8,Wednesday,103,18,18,5,144,heavy
4:30:00 PM,8,Wednesday,100,22,55,6,183,heavy
4:45:00 PM,8,Wednesday,188,21,11,6,226,heavy
5:00:00 PM,8,Wednesday,87,21,23,6,137,high
5:15:00 PM,8,Wednesday,111,25,33,7,176,heavy
5:30:00 PM,8,Wednesday,104,23,25,6,158,high
5:45:00 PM,8,Wednesday,120,41,31,5,197,heavy
6:00:00 PM,8,Wednesday,90,29,39,5,163,heavy
6:15:00 PM,8,Wednesday,124,22,25,10,181,heavy
6:30:00 PM,8,Wednesday,119,18,29,11,177,heavy
6:45:00 PM,8,Wednesday,53,21,37,8,119,heavy
7:00:00 PM,8,Wednesday,76,17,6,9,108,high
7:15:00 PM,8,Wednesday,85,12,18,16,131,high
7:30:00 PM,8,Wednesday,76,13,7,25,121,normal
7:45:00 PM,8,Wednesday,66,16,2,11,95,normal
8:00:00 PM,8,Wednesday,76,10,8,17,111,normal
8:15:00 PM,8,Wednesday,45,14,18,24,101,normal
8:30:00 PM,8,Wednesday,74,10,18,13,115,high
8:45:00 PM,8,Wednesday,64,14,13,12,103,low
9:00:00 PM,8,Wednesday,42,9,18,18,87,normal
9:15:00 PM,8,Wednesday,38,17,8,19,82,high
9:30:00 PM,8,Wednesday,99,18,15,18,150,high
9:45:00 PM,8,Wednesday,76,8,7,19,110,normal
10:00:00 PM,8,Wednesday,13,4,0,24,41,normal
10:15:00 PM,8,Wednesday,13,1,0,26,40,normal
10:30:00 PM,8,Wednesday,15,3,2,29,49,normal
10:45:00 PM,8,Wednesday,19,3,0,30,52,normal
11:00:00 PM,8,Wednesday,20,2,0,35,57,normal
11:15:00 PM,8,Wednesday,12,2,1,25,40,normal
11:30:00 PM,8,Wednesday,14,1,0,26,41,normal
11:45:00 PM,8,Wednesday,18,3,2,24,47,normal
12:00:00 AM,9,Thursday,14,2,0,7,23,normal
12:15:00 AM,9,Thursday,12,4,0,22,38,normal
12:30:00 AM,9,Thursday,21,2,4,24,51,normal
12:45:00 AM,9,Thursday,14,4,0,26,44,normal
1:00:00 AM,9,Thursday,12,1,0,21,34,low
1:15:00 AM,9,Thursday,15,2,1,20,38,normal
1:30:00 AM,9,Thursday,15,3,1,26,45,low
1:45:00 AM,9,Thursday,8,3,0,19,30,low
2:00:00 AM,9,Thursday,12,1,0,27,40,normal
2:15:00 AM,9,Thursday,10,3,1,26,40,normal
2:30:00 AM,9,Thursday,9,2,1,13,25,normal
2:45:00 AM,9,Thursday,15,3,1,22,41,normal
3:00:00 AM,9,Thursday,31,2,0,30,63,normal
3:15:00 AM,9,Thursday,25,4,2,34,65,normal
3:30:00 AM,9,Thursday,13,5,2,14,34,normal
3:45:00 AM,9,Thursday,13,5,3,33,54,normal
4:00:00 AM,9,Thursday,76,13,7,17,113,normal
4:15:00 AM,9,Thursday,44,16,2,15,77,normal
4:30:00 AM,9,Thursday,100,12,7,16,135,normal
4:45:00 AM,9,Thursday,60,16,5,10,91,normal
5:00:00 AM,9,Thursday,87,19,4,11,121,normal
5:15:00 AM,9,Thursday,108,17,5,15,145,low
5:30:00 AM,9,Thursday,119,18,5,14,156,normal
5:45:00 AM,9,Thursday,68,5,4,13,90,normal
6:00:00 AM,9,Thursday,142,14,44,5,205,heavy
6:15:00 AM,9,Thursday,131,16,22,6,175,heavy
6:30:00 AM,9,Thursday,80,12,30,4,126,high
6:45:00 AM,9,Thursday,126,38,44,4,212,heavy
7:00:00 AM,9,Thursday,138,22,45,4,209,normal
7:15:00 AM,9,Thursday,76,20,30,4,130,heavy
7:30:00 AM,9,Thursday,127,20,16,4,167,heavy
7:45:00 AM,9,Thursday,99,20,40,4,163,heavy
8:00:00 AM,9,Thursday,105,26,40,3,174,heavy
8:15:00 AM,9,Thursday,170,29,16,2,217,normal
8:30:00 AM,9,Thursday,119,18,29,5,171,heavy
8:45:00 AM,9,Thursday,125,29,14,4,172,heavy
9:00:00 AM,9,Thursday,107,13,16,12,148,high
9:15:00 AM,9,Thursday,93,21,18,19,151,high
9:30:00 AM,9,Thursday,115,21,31,8,175,normal
9:45:00 AM,9,Thursday,81,13,8,11,113,high
10:00:00 AM,9,Thursday,114,20,29,19,182,normal
10:15:00 AM,9,Thursday,26,25,23,15,89,normal
10:30:00 AM,9,Thursday,67,13,23,9,112,normal
10:45:00 AM,9,Thursday,64,29,29,18,140,normal
11:00:00 AM,9,Thursday,44,19,12,29,104,normal
11:15:00 AM,9,Thursday,55,14,9,15,93,normal
11:30:00 AM,9,Thursday,65,18,9,19,111,normal
11:45:00 AM,9,Thursday,75,18,6,11,110,heavy
12:00:00 PM,9,Thursday,71,12,7,26,116,normal
12:15:00 PM,9,Thursday,57,17,4,22,100,normal
12:30:00 PM,9,Thursday,70,13,11,18,112,normal
12:45:00 PM,9,Thursday,80,17,13,27,137,heavy
1:00:00 PM,9,Thursday,91,21,7,18,137,heavy
1:15:00 PM,9,Thursday,44,25,12,15,96,normal
1:30:00 PM,9,Thursday,80,38,40,13,171,normal
1:45:00 PM,9,Thursday,63,35,14,11,123,normal
2:00:00 PM,9,Thursday,82,28,31,7,148,normal
2:15:00 PM,9,Thursday,79,33,20,9,141,high
2:30:00 PM,9,Thursday,137,19,11,14,181,normal
2:45:00 PM,9,Thursday,75,33,22,12,142,normal
3:00:00 PM,9,Thursday,78,16,18,10,122,high
3:15:00 PM,9,Thursday,77,33,7,13,130,high
3:30:00 PM,9,Thursday,103,26,22,13,164,normal
3:45:00 PM,9,Thursday,46,22,15,7,90,normal
4:00:00 PM,9,Thursday,109,17,38,7,171,heavy
4:15:00 PM,9,Thursday,133,12,24,8,177,heavy
4:30:00 PM,9,Thursday,201,20,40,8,269,heavy
4:45:00 PM,9,Thursday,180,26,50,5,261,normal
5:00:00 PM,9,Thursday,147,33,18,5,203,heavy
5:15:00 PM,9,Thursday,134,26,19,4,183,heavy
5:30:00 PM,9,Thursday,107,18,35,5,165,heavy
5:45:00 PM,9,Thursday,171,36,30,5,242,heavy
6:00:00 PM,9,Thursday,99,21,33,7,160,heavy
6:15:00 PM,9,Thursday,74,11,29,8,122,heavy
6:30:00 PM,9,Thursday,114,5,29,10,158,low
6:45:00 PM,9,Thursday,131,21,22,4,178,normal
7:00:00 PM,9,Thursday,55,12,10,15,92,low
7:15:00 PM,9,Thursday,84,17,12,20,133,low
7:30:00 PM,9,Thursday,92,17,12,19,140,normal
7:45:00 PM,9,Thursday,86,16,14,14,130,normal
8:00:00 PM,9,Thursday,100,20,12,17,149,high
8:15:00 PM,9,Thursday,82,16,6,19,123,high
8:30:00 PM,9,Thursday,61,12,11,18,102,normal
8:45:00 PM,9,Thursday,69,16,10,6,101,normal
9:00:00 PM,9,Thursday,77,13,14,21,125,normal
9:15:00 PM,9,Thursday,75,11,9,21,116,high
9:30:00 PM,9,Thursday,45,18,10,17,90,normal
9:45:00 PM,9,Thursday,84,9,16,19,128,normal
10:00:00 PM,9,Thursday,7,4,1,31,43,normal
10:15:00 PM,9,Thursday,19,4,0,21,44,low
10:30:00 PM,9,Thursday,13,2,0,22,37,normal
10:45:00 PM,9,Thursday,15,3,1,25,44,normal
11:00:00 PM,9,Thursday,16,3,0,31,50,normal
11:15:00 PM,9,Thursday,17,0,1,15,33,normal
11:30:00 PM,9,Thursday,14,1,3,26,44,normal
11:45:00 PM,9,Thursday,17,2,1,24,44,normal
12:00:00 AM,10,Friday,11,3,0,19,33,normal
12:15:00 AM,10,Friday,15,3,2,28,48,low
12:30:00 AM,10,Friday,9,2,1,20,32,normal
12:45:00 AM,10,Friday,15,1,0,20,36,normal
1:00:00 AM,10,Friday,16,0,2,24,42,normal
1:15:00 AM,10,Friday,14,1,0,36,51,normal
1:30:00 AM,10,Friday,21,1,1,20,43,normal
1:45:00 AM,10,Friday,22,4,0,28,54,normal
2:00:00 AM,10,Friday,16,2,1,16,35,normal
2:15:00 AM,10,Friday,27,5,1,27,60,low
2:30:00 AM,10,Friday,16,2,3,40,61,normal
2:45:00 AM,10,Friday,16,2,0,14,32,normal
3:00:00 AM,10,Friday,10,2,2,18,32,normal
3:15:00 AM,10,Friday,17,1,1,25,44,normal
3:30:00 AM,10,Friday,18,2,2,20,42,normal
3:45:00 AM,10,Friday,17,2,1,25,45,normal
4:00:00 AM,10,Friday,43,11,3,18,75,normal
4:15:00 AM,10,Friday,76,15,3,14,108,low
4:30:00 AM,10,Friday,55,17,3,13,88,normal
4:45:00 AM,10,Friday,70,5,5,11,91,low
5:00:00 AM,10,Friday,47,22,0,9,78,normal
5:15:00 AM,10,Friday,64,3,4,14,85,low
5:30:00 AM,10,Friday,89,15,5,6,115,normal
5:45:00 AM,10,Friday,69,12,5,9,95,normal
6:00:00 AM,10,Friday,108,31,40,3,182,heavy
6:15:00 AM,10,Friday,124,17,30,3,174,heavy
6:30:00 AM,10,Friday,135,23,33,7,198,low
6:45:00 AM,10,Friday,114,41,47,3,205,heavy
7:00:00 AM,10,Friday,65,26,28,2,121,heavy
7:15:00 AM,10,Friday,138,17,23,5,183,heavy
7:30:00 AM,10,Friday,102,20,32,4,158,heavy
7:45:00 AM,10,Friday,57,21,36,3,117,heavy
8:00:00 AM,10,Friday,145,39,45,4,233,normal
8:15:00 AM,10,Friday,85,26,46,5,162,heavy
8:30:00 AM,10,Friday,85,18,38,3,144,low
8:45:00 AM,10,Friday,95,34,20,5,154,normal
9:00:00 AM,10,Friday,42,16,29,19,106,normal
9:15:00 AM,10,Friday,75,22,24,15,136,normal
9:30:00 AM,10,Friday,101,26,23,8,158,heavy
9:45:00 AM,10,Friday,78,29,26,15,148,normal
10:00:00 AM,10,Friday,51,25,16,11,103,normal
10:15:00 AM,10,Friday,80,18,20,19,137,high
10:30:00 AM,10,Friday,61,0,29,9,99,normal
10:45:00 AM,10,Friday,89,15,17,12,133,heavy
11:00:00 AM,10,Friday,73,18,3,18,112,normal
11:15:00 AM,10,Friday,66,11,9,20,106,heavy
11:30:00 AM,10,Friday,89,24,2,31,146,heavy
11:45:00 AM,10,Friday,58,13,14,10,95,normal
12:00:00 PM,10,Friday,54,7,7,20,88,high
12:15:00 PM,10,Friday,88,13,10,13,124,normal
12:30:00 PM,10,Friday,58,26,14,19,117,normal
12:45:00 PM,10,Friday,71,18,7,6,102,normal
1:00:00 PM,10,Friday,92,21,40,18,171,normal
1:15:00 PM,10,Friday,82,14,15,5,116,normal
1:30:00 PM,10,Friday,43,38,35,10,126,heavy
1:45:00 PM,10,Friday,73,26,20,12,131,normal
2:00:00 PM,10,Friday,85,33,42,7,167,heavy
2:15:00 PM,10,Friday,93,26,14,9,142,high
2:30:00 PM,10,Friday,38,23,29,11,101,high
2:45:00 PM,10,Friday,39,25,17,14,95,high
3:00:00 PM,10,Friday,101,12,28,12,153,normal
3:15:00 PM,10,Friday,45,27,27,13,112,normal
3:30:00 PM,10,Friday,69,18,37,11,135,normal
3:45:00 PM,10,Friday,44,27,21,11,103,normal
4:00:00 PM,10,Friday,110,33,15,5,163,heavy
4:15:00 PM,10,Friday,149,24,26,7,206,heavy
4:30:00 PM,10,Friday,156,13,15,7,191,heavy
4:45:00 PM,10,Friday,100,25,27,9,161,heavy
5:00:00 PM,10,Friday,141,16,46,6,209,heavy
5:15:00 PM,10,Friday,110,30,32,8,180,heavy
5:30:00 PM,10,Friday,135,12,18,5,170,normal
5:45:00 PM,10,Friday,100,33,17,8,158,normal
6:00:00 PM,10,Friday,87,12,33,11,143,normal
6:15:00 PM,10,Friday,143,21,32,11,207,heavy
6:30:00 PM,10,Friday,96,21,42,9,168,heavy
6:45:00 PM,10,Friday,128,27,26,9,190,normal
7:00:00 PM,10,Friday,78,17,15,12,122,high
7:15:00 PM,10,Friday,65,22,10,19,116,high
7:30:00 PM,10,Friday,54,19,15,16,104,low
7:45:00 PM,10,Friday,84,13,19,15,131,normal
8:00:00 PM,10,Friday,87,2,14,19,122,high
8:15:00 PM,10,Friday,62,19,18,20,119,low
8:30:00 PM,10,Friday,70,11,17,15,113,low
8:45:00 PM,10,Friday,85,24,13,14,136,low
9:00:00 PM,10,Friday,102,13,22,17,154,high
9:15:00 PM,10,Friday,61,9,7,19,96,normal
9:30:00 PM,10,Friday,55,14,11,24,104,normal
9:45:00 PM,10,Friday,65,8,12,12,97,high
10:00:00 PM,10,Friday,12,2,0,19,33,normal
10:15:00 PM,10,Friday,17,5,0,24,46,normal
10:30:00 PM,10,Friday,7,1,2,30,40,normal
10:45:00 PM,10,Friday,12,3,0,33,48,low
11:00:00 PM,10,Friday,14,2,1,32,49,normal
11:15:00 PM,10,Friday,16,2,1,12,31,normal
11:30:00 PM,10,Friday,15,3,0,27,45,normal
11:45:00 PM,10,Friday,12,2,1,20,35,normal
12:00:00 AM,11,Saturday,15,5,1,25,46,normal
12:15:00 AM,11,Saturday,12,1,2,33,48,normal
12:30:00 AM,11,Saturday,20,2,0,25,47,normal
12:45:00 AM,11,Saturday,18,2,0,30,50,normal
1:00:00 AM,11,Saturday,17,3,0,25,45,normal
1:15:00 AM,11,Saturday,18,1,0,20,39,normal
1:30:00 AM,11,Saturday,13,2,1,25,41,low
1:45:00 AM,11,Saturday,18,1,0,25,44,normal
2:00:00 AM,11,Saturday,16,4,1,17,38,normal
2:15:00 AM,11,Saturday,10,2,1,32,45,normal
2:30:00 AM,11,Saturday,22,3,0,25,50,normal
2:45:00 AM,11,Saturday,13,4,1,20,38,low
3:00:00 AM,11,Saturday,20,2,0,31,53,normal
3:15:00 AM,11,Saturday,17,2,0,33,52,normal
3:30:00 AM,11,Saturday,12,1,0,20,33,normal
3:45:00 AM,11,Saturday,16,4,0,40,60,normal
4:00:00 AM,11,Saturday,76,14,6,18,114,normal
4:15:00 AM,11,Saturday,70,9,4,17,100,normal
4:30:00 AM,11,Saturday,86,12,5,14,117,normal
4:45:00 AM,11,Saturday,89,21,6,21,137,normal
5:00:00 AM,11,Saturday,83,22,6,16,127,normal
5:15:00 AM,11,Saturday,101,15,4,10,130,normal
5:30:00 AM,11,Saturday,65,4,4,9,82,normal
5:45:00 AM,11,Saturday,54,13,6,12,85,normal
6:00:00 AM,11,Saturday,174,22,31,1,228,heavy
6:15:00 AM,11,Saturday,159,20,45,2,226,heavy
6:30:00 AM,11,Saturday,112,17,37,1,167,heavy
6:45:00 AM,11,Saturday,108,20,28,3,159,heavy
7:00:00 AM,11,Saturday,160,17,23,2,202,heavy
7:15:00 AM,11,Saturday,92,27,34,1,154,heavy
7:30:00 AM,11,Saturday,107,17,43,3,170,heavy
7:45:00 AM,11,Saturday,129,27,39,2,197,heavy
8:00:00 AM,11,Saturday,107,25,57,2,191,heavy
8:15:00 AM,11,Saturday,128,20,42,3,193,heavy
8:30:00 AM,11,Saturday,90,24,29,2,145,heavy
8:45:00 AM,11,Saturday,139,20,45,3,207,heavy
9:00:00 AM,11,Saturday,67,17,32,14,130,normal
9:15:00 AM,11,Saturday,84,21,34,15,154,normal
9:30:00 AM,11,Saturday,107,13,38,16,174,normal
9:45:00 AM,11,Saturday,59,16,25,10,110,normal
10:00:00 AM,11,Saturday,56,12,12,17,97,high
10:15:00 AM,11,Saturday,77,12,34,15,138,low
10:30:00 AM,11,Saturday,39,8,27,11,85,normal
10:45:00 AM,11,Saturday,49,8,24,23,104,high
11:00:00 AM,11,Saturday,61,9,14,17,101,normal
11:15:00 AM,11,Saturday,33,10,15,18,76,normal
11:30:00 AM,11,Saturday,39,11,6,22,78,normal
11:45:00 AM,11,Saturday,18,10,10,23,61,normal
12:00:00 PM,11,Saturday,45,5,9,23,82,normal
12:15:00 PM,11,Saturday,59,4,9,23,95,normal
12:30:00 PM,11,Saturday,57,2,11,23,93,normal
12:45:00 PM,11,Saturday,65,8,13,18,104,normal
1:00:00 PM,11,Saturday,85,23,19,8,135,normal
1:15:00 PM,11,Saturday,78,28,18,12,136,normal
1:30:00 PM,11,Saturday,33,22,18,9,82,normal
1:45:00 PM,11,Saturday,49,20,8,15,92,normal
2:00:00 PM,11,Saturday,61,12,30,10,113,normal
2:15:00 PM,11,Saturday,85,17,37,16,155,normal
2:30:00 PM,11,Saturday,69,13,10,16,108,low
2:45:00 PM,11,Saturday,69,22,31,17,139,normal
3:00:00 PM,11,Saturday,85,28,18,10,141,normal
3:15:00 PM,11,Saturday,104,13,22,12,151,normal
3:30:00 PM,11,Saturday,93,7,15,13,128,normal
3:45:00 PM,11,Saturday,68,34,22,13,137,low
4:00:00 PM,11,Saturday,160,31,7,8,206,heavy
4:15:00 PM,11,Saturday,81,39,25,7,152,heavy
4:30:00 PM,11,Saturday,83,9,43,5,140,heavy
4:45:00 PM,11,Saturday,107,26,46,8,187,heavy
5:00:00 PM,11,Saturday,99,27,69,10,205,heavy
5:15:00 PM,11,Saturday,102,40,34,4,180,normal
5:30:00 PM,11,Saturday,100,37,35,4,176,heavy
5:45:00 PM,11,Saturday,96,16,50,8,170,heavy
6:00:00 PM,11,Saturday,144,19,28,7,198,high
6:15:00 PM,11,Saturday,114,12,17,10,153,high
6:30:00 PM,11,Saturday,161,26,44,15,246,heavy
6:45:00 PM,11,Saturday,119,28,25,11,183,heavy
7:00:00 PM,11,Saturday,80,2,15,27,124,normal
7:15:00 PM,11,Saturday,60,30,27,24,141,normal
7:30:00 PM,11,Saturday,45,7,5,18,75,normal
7:45:00 PM,11,Saturday,100,17,23,21,161,high
8:00:00 PM,11,Saturday,26,22,13,21,82,high
8:15:00 PM,11,Saturday,70,19,13,23,125,high
8:30:00 PM,11,Saturday,108,13,16,20,157,high
8:45:00 PM,11,Saturday,73,8,8,18,107,normal
9:00:00 PM,11,Saturday,50,22,9,19,100,normal
9:15:00 PM,11,Saturday,75,11,14,26,126,high
9:30:00 PM,11,Saturday,45,7,18,29,99,high
9:45:00 PM,11,Saturday,88,19,13,25,145,high
10:00:00 PM,11,Saturday,17,3,1,25,46,normal
10:15:00 PM,11,Saturday,13,3,0,29,45,normal
10:30:00 PM,11,Saturday,10,4,0,11,25,normal
10:45:00 PM,11,Saturday,10,2,1,28,41,normal
11:00:00 PM,11,Saturday,15,1,1,23,40,normal
11:15:00 PM,11,Saturday,24,1,2,21,48,normal
11:30:00 PM,11,Saturday,12,1,0,10,23,low
